ticker,pattern,direction,date,fwd3m,fwd6m,fwd12m
AVGO,삼중바닥,up,2021-06,0.02441903676946211,0.4146768705495354,0.048447998132840286
AVGO,삼중바닥,up,2023-03,0.35930915843145783,0.3086522277980921,1.1068374802411385
AVGO,삼중바닥,up,2023-05,0.14833257207205475,0.1581398022137892,0.6768437507043019
AVGO,삼중바닥,up,2023-11,0.41128613324511365,0.4478767999329685,0.7778126381176913
AVGO,삼중바닥,up,2024-12,-0.2756356543258395,0.1953712083152892,0.5063297644471103
AVGO,삼중바닥,up,2025-06,0.19889452176797118,0.26013555786580667,0.38043836830047906
MRVL,쌍봉,down,2015-08,-0.20864156244979093,-0.14074742836218523,0.12882336126980798
MRVL,삼중바닥,up,2016-08,0.16180978250750466,0.26934123337464033,0.4681581304706717
MRVL,삼중바닥,up,2017-05,0.04257984050644548,0.3047217054548732,0.26498629556104514
MRVL,삼중바닥,up,2017-08,0.2514357699656742,0.31945270182676966,0.16816460654841414
MRVL,쌍봉,down,2018-09,-0.15511932816763507,0.03796630022449343,0.31007207761100264
MRVL,삼중바닥,up,2019-04,0.05207556495864751,-0.020282648097709632,0.07954478788364505
MRVL,삼중바닥,up,2019-07,-0.06877663113409649,-0.08005669300557361,0.40169110867697944
MRVL,삼중바닥,up,2019-09,0.06888467906703188,-0.08927475180827038,0.6046605790348452
MRVL,삼중바닥,up,2020-05,0.19071563961777005,0.4233092176287947,0.4887738043803982
MRVL,역H&S,up,2021-03,0.19231512143584362,0.2340942809764044,0.469797676243342
MRVL,삼중바닥,up,2021-06,0.03504036708873426,0.5029179686067102,-0.2510248004988779
MRVL,삼중바닥,up,2024-01,-0.02562147233463674,-0.008979455085756927,0.6720809507233718
MRVL,삼중바닥,up,2024-11,-0.008883086290144893,-0.34956334148982693,-0.03247754648969792
AMD,H&S,down,2015-03,-0.10447759866236506,-0.358208960535054,0.06343277374655654
AMD,쌍봉,down,2015-07,0.09844556641183666,0.1398964287428306,2.554404310855093
AMD,쌍봉,down,2017-11,0.1120293181719263,0.2607896335517501,0.9559227332918061
AMD,삼중바닥,up,2019-11,0.16168576678530067,0.374201714947513,1.3667943818816797
AMD,삼중바닥,up,2020-07,-0.027637858468475218,0.10603124179406542,0.3714322875226441
AMD,삼중바닥,up,2021-07,0.13221584511474482,0.0759016609218095,-0.11036821688717835
AMD,쌍봉,down,2024-12,-0.1494329242068705,0.17476606358931956,0.7729944700627904
NTAP,쌍봉,down,2015-05,-0.037631917383153524,-0.07144236165573459,-0.21598967833046634
NTAP,삼고점,down,2015-05,-0.037631917383153524,-0.07144236165573459,-0.21598967833046634
NTAP,쌍봉,down,2015-12,0.035988617833157655,-0.060156787177517934,0.3655991570408057
NTAP,삼중바닥,up,2017-01,0.044746009278819,0.14412345249071845,0.6335816538331762
NTAP,삼중바닥,up,2017-07,0.02765359754017971,0.4278019127017487,0.8149339976607435
NTAP,삼중바닥,up,2017-10,0.38938054235335273,0.5090051454299802,0.796572378076799
NTAP,삼중바닥,up,2018-04,0.17037050503426499,0.1905674301494038,0.11857064396637385
NTAP,쌍봉,down,2019-08,0.2726045188078041,-0.011089285780786162,0.026532433723582383
NTAP,쌍봉,down,2020-03,0.07720739926290454,0.07614457408920527,0.8166155867824023
NTAP,삼중바닥,up,2021-04,0.07210059107887634,0.20960539735887496,0.0038739278929602605
NTAP,삼중바닥,up,2021-12,-0.09283242209077103,-0.2824491826819153,-0.32917304841434925
NTAP,쌍봉,down,2022-02,-0.07624920938504587,-0.06656829580903678,-0.15154779295041698
NTAP,쌍봉,down,2022-09,-0.02166039485459814,0.04854166891301759,0.2643226442966047
NTAP,쌍봉,down,2022-12,0.07175633430191386,0.29264298502823904,0.511488507910197
NTAP,삼중바닥,up,2023-06,-0.0002539713260724108,0.16930082429308735,0.7263855958292005
NTAP,삼중바닥,up,2023-11,-0.019156700044366426,0.33169056176562606,0.3673579777204161
NTAP,쌍봉,down,2025-02,-0.00014142307957010214,0.14281599465140737,0.012678052089785563
VRT,삼중바닥,up,2023-05,1.0409320044149166,1.262175536570251,4.0858766314917485
VRT,삼중바닥,up,2024-10,0.07104952147498156,-0.21820858372419571,0.7670468613041763
ON,삼중바닥,up,2014-04,-0.09032937742599145,-0.11902230645275713,0.22422961153733123
ON,역H&S,up,2014-06,-0.021881920725042914,0.10831506935789226,0.27899334149625643
ON,쌍봉,down,2014-10,0.2074789233948735,0.3896261171017734,0.3268998854785541
ON,삼중바닥,up,2014-12,0.19545898517944948,0.15399797120619096,-0.03257649752990821
ON,쌍봉,down,2016-01,0.10630838817795962,0.17172888332876002,0.5560746544239847
ON,삼중바닥,up,2017-08,0.17564402888762154,0.4004683947974943,0.2494145344209986
ON,쌍봉,down,2018-07,-0.22902491663458924,-0.09115638961814099,-0.02448975178516588
ON,삼중바닥,up,2019-12,-0.48974569283815594,-0.18703854072647141,0.3424938748524211
ON,역H&S,up,2021-07,0.23067071184729104,0.5104966186801987,0.7096773279931481
ON,삼중바닥,up,2021-08,0.3848061194760415,0.4114066670175225,0.5502704169715156
ON,쌍봉,down,2022-06,0.23891870661217962,0.23971371952687437,0.8799443301400125
ON,삼중바닥,up,2022-11,0.02938838834512536,0.11170215248360127,-0.0514627031148831
ON,삼중바닥,up,2023-02,0.07996375816013024,0.2719286193842001,0.019506451820193504
ON,삼중바닥,up,2023-06,-0.01723413883755387,-0.11683234127544306,-0.2752167294920701
ON,쌍봉,down,2025-01,-0.24149788599157018,0.07680551100580968,0.14424912523977595
NVTS,쌍봉,down,2024-05,-0.22762150520901903,-0.2966752072549491,0.3043477730638109
NVTS,쌍봉,down,2024-08,-0.08940396775886061,-0.19205295608250794,0.9403974074584596
NVTS,역H&S,up,2025-09,-0.0110803221649306,0.21468153914321353,0.61080338675913
APH,삼중바닥,up,2014-04,0.010670954171684066,0.06567076356607404,0.17187486405335162
APH,삼중바닥,up,2014-11,0.055248049949985,0.06858739941547509,0.03617760428652583
APH,삼중바닥,up,2016-05,0.06362013513522213,0.16778526702964824,0.2820778592726454
APH,삼중바닥,up,2016-07,0.11016616221985487,0.13908216092467507,0.29879816097981293
APH,역H&S,up,2017-02,0.08028433808117197,0.1745684721795251,0.33212352496278874
APH,삼중바닥,up,2018-07,-0.040607936264638655,-0.05498121139643497,0.0079646337547985
APH,삼중바닥,up,2019-03,0.018388101276937352,0.027043613049173132,-0.22007931122335223
APH,삼중바닥,up,2019-11,-0.11639992566959823,-0.06643513891664998,0.27108547371577063
APH,역H&S,up,2021-03,0.03926024579616083,0.11461860076727715,0.15267834293515947
APH,삼중바닥,up,2021-04,0.07883755025704953,0.14472735454113717,0.07152983135868829
APH,삼중바닥,up,2023-06,-0.008872732612833834,0.17238555776877762,0.5992939281649936
APH,컵위드핸들,up,2023-08,0.03205991706428035,0.24181377466661957,0.5390507807272933
APH,삼중바닥,up,2023-11,0.20323806218440232,0.4609472270246995,0.6104076285474953
APH,삼중바닥,up,2024-11,-0.08126404492887274,0.24378298213583482,0.9548816886853548
APH,삼중바닥,up,2025-04,0.3865957067021466,0.8165050917474541,0.9273886363056818
TDY,삼중바닥,up,2014-04,-0.017876412354065008,0.11598100982422155,0.1304113776734308
TDY,쌍봉,down,2014-07,0.13629386755604878,0.04210530806776713,0.1367324741006306
TDY,삼중바닥,up,2014-10,-0.08289102157249462,0.012930657172635973,-0.1389558455865869
TDY,삼중바닥,up,2015-03,-0.011430724091923028,-0.15393984623264256,-0.17417786360518728
TDY,쌍봉,down,2015-08,-0.0551527047687026,-0.1300173923071768,0.09427020102452532
TDY,삼고점,down,2015-09,-0.01771878238584934,-0.023920305527246888,0.19523805822368434
TDY,쌍봉,down,2016-01,0.14399996243990376,0.2923076923076924,0.5122461876502404
TDY,역H&S,up,2016-10,0.141066144115493,0.252135971851162,0.5783804442067579
TDY,삼중바닥,up,2016-10,0.141066144115493,0.252135971851162,0.5783804442067579
TDY,삼중바닥,up,2017-07,0.2465894915579745,0.4003227467880326,0.6093589853498163
TDY,삼중바닥,up,2018-05,0.17770270326564286,0.11476220761783629,0.1704556497243821
TDY,삼중바닥,up,2019-04,0.17210577126822324,0.32630483034536106,0.3104906065207609
TDY,삼중바닥,up,2019-06,0.1757037863771722,0.2653449254148461,0.13539276938306966
TDY,삼중바닥,up,2020-12,0.05528338767997054,0.06849832857133631,0.1145721781809832
TDY,삼중바닥,up,2021-03,0.01252264656645341,0.038510801186588894,0.14258433907069712
TDY,삼중바닥,up,2022-03,-0.20633480423112338,-0.2859742341064909,-0.05346681181935464
TDY,쌍봉,down,2023-10,0.1171414221196434,0.01839348278330033,0.21551566185848547
TDY,역H&S,up,2024-03,-0.09629180013190264,0.01942606027114957,0.15929838573586874
TDY,역H&S,up,2025-01,-0.08859247253743163,0.07762117223957299,0.213110914834451
TDY,삼중바닥,up,2025-01,-0.08859247253743163,0.07762117223957299,0.213110914834451
TDY,삼중바닥,up,2025-06,0.1439167317056258,-0.003084043996398722,0.30175094687233384
COHR,삼고점,down,2014-04,-0.047222178438562246,-0.06319443552214399,0.23541676297232206
COHR,삼중바닥,up,2015-02,0.06746714240238916,-0.0343053395838534,0.2550029188214309
COHR,삼중바닥,up,2016-01,0.0033654617663698705,-0.03365379236858779,0.7548077566736573
COHR,삼중바닥,up,2016-09,0.21866007856583058,0.48170979655183044,0.6913276471400314
COHR,삼중바닥,up,2017-09,0.14094772835945024,-0.006075333918099002,0.14945315876389342
COHR,쌍봉,down,2018-10,0.019607831082784966,0.07010477148651573,-0.10958898916259141
COHR,쌍봉,down,2019-11,0.017129153506407757,0.6282972904999076,1.31757452169101
COHR,역H&S,up,2020-10,0.8489113137860655,0.47657791042852793,0.33076746639677146
COHR,삼중바닥,up,2020-11,0.2461197509287505,-0.004138932342666157,-0.07568370482036757
COHR,쌍봉,down,2021-09,0.15111187884891764,0.2211926738277068,-0.4129043444106074
COHR,쌍봉,down,2022-06,-0.3159961147739442,-0.31108934350296424,0.000588788593673506
COHR,삼중바닥,up,2024-09,0.06545944725120423,-0.2695984729884606,0.21156221779135942
LITE,삼중바닥,up,2018-08,-0.3450662706722598,-0.26730487655381496,-0.17879238485316895
LITE,쌍봉,down,2018-11,0.11873169854645194,-0.08994827727006649,0.6563976082783818
LITE,삼중바닥,up,2019-10,0.2092243349438141,0.2912544503533221,0.319661708311054
LITE,삼중바닥,up,2020-07,-0.10923192060367137,0.010449221173866485,-0.09522787668768395
LITE,삼중바닥,up,2020-12,-0.03639245217906928,-0.13470468208201336,0.11571722825071351
LITE,쌍봉,down,2022-09,-0.23917167272667794,-0.2123377780092076,-0.3411112657685188
LITE,쌍봉,down,2023-04,0.08518135980003239,-0.18735753192802784,-0.09305702960552942
LITE,쌍봉,down,2023-10,0.4011731678021253,0.11604180931650077,0.6289212043664032
LITE,삼중바닥,up,2024-09,0.324550260862573,-0.016408975986126006,1.5672136947268402
LITE,삼중바닥,up,2025-07,0.8310319241085953,2.5595929307783547,5.485646716622751
GLW,삼중바닥,up,2014-04,-0.05585483939069846,-0.013621026384465718,0.020340190484931853
GLW,삼중바닥,up,2014-12,-0.006089846108713437,-0.1304484367650911,-0.1832370532215052
GLW,삼중바닥,up,2016-09,0.03214736282090036,0.15474185113032335,0.2933383596428141
GLW,삼중바닥,up,2016-11,0.15547890434090772,0.22425280287716043,0.37678036484083877
GLW,삼중바닥,up,2017-10,0.002025054183685482,-0.12751182616164958,0.04423151117024893
GLW,삼중바닥,up,2018-08,-0.03298566557905924,0.05076747263793813,-0.1472973623445304
GLW,쌍봉,down,2019-08,0.049893151391903645,-0.12979917220533144,0.20319745844309134
GLW,삼고점,down,2019-08,0.049893151391903645,-0.12979917220533144,0.20319745844309134
GLW,쌍봉,down,2020-01,-0.1680983482467835,0.1828466398246389,0.38639289283463096
GLW,역H&S,up,2021-06,-0.10253823557306474,-0.07855192854612314,-0.2088248034367678
GLW,쌍봉,down,2022-06,-0.07172822492712594,0.029981140543235973,0.14945281235173136
GLW,쌍봉,down,2022-09,0.10956852098877756,0.2356815731861588,0.08601610051194686
GLW,쌍봉,down,2023-09,0.009103576857008022,0.10179701345143943,0.5310483153907044
GLW,삼고점,down,2023-10,0.22598307925501127,0.2705364924714555,0.8375245100048179
GLW,삼중바닥,up,2024-05,0.13075002846601325,0.32289306890814573,0.3632866604013114
GLW,삼중바닥,up,2025-07,0.41434740731938513,0.6449207152656373,1.2100135600738153
AAOI,쌍봉,down,2016-04,0.057142888769811995,0.7169642740822566,3.409821449174565
AAOI,삼중바닥,up,2016-11,0.8538553621444358,1.8187322730928939,0.7626160290896458
AAOI,역H&S,up,2017-09,-0.4151847724500869,-0.6124941986162564,-0.6186794410757552
AAOI,쌍봉,down,2018-10,-0.1146204837592123,-0.3622006626069192,-0.5231788050513746
AAOI,쌍봉,down,2020-03,0.4321475187128738,0.48221340893704645,0.10144920798543278
AAOI,쌍봉,down,2021-04,0.04318490934559671,0.03238869809682132,-0.6531713918806149
AAOI,쌍봉,down,2021-12,-0.2898832314828309,-0.6984435812104262,-0.6322957130761275
AAOI,삼중바닥,up,2023-06,0.8406040598683449,2.2416106663031186,0.39093958201223034
AAOI,삼중바닥,up,2024-11,-0.46967491598781963,-0.6259097617748466,-0.35031538346498137
RTX,삼중바닥,up,2014-04,-0.10694589357579376,-0.0860936353877898,-0.017852607527899078
RTX,삼중바닥,up,2015-02,-0.03361112163880342,-0.2394878323816011,-0.18669349584167694
RTX,역H&S,up,2016-06,-0.0032370157527348287,0.08207679247236066,0.21916821473536352
RTX,삼중바닥,up,2016-07,-0.04485191061277627,0.031282824761484695,0.12774013389585726
RTX,삼중바닥,up,2016-11,0.051056272367171474,0.1387729854260491,0.15416680391999726
RTX,삼중바닥,up,2017-11,0.1155911789695605,0.03928839666522199,0.025743888473658272
RTX,삼중바닥,up,2018-09,-0.23402682425895405,-0.06730909526182127,-0.0007372318954659285
RTX,삼중바닥,up,2019-10,0.05131706900010058,-0.27574494777946323,-0.3830359030971925
RTX,H&S,down,2020-07,-0.03450367508142416,0.19469228548810502,0.5757081949422258
RTX,H&S,down,2020-09,0.25181754153474856,0.36097216374828633,0.5322897385567127
RTX,삼중바닥,up,2021-10,0.02092124802901396,0.0803232154063589,0.09207002873015213
RTX,삼중바닥,up,2022-01,0.05818467143477135,0.04543944074880191,0.13304060535608864
RTX,쌍봉,down,2023-05,-0.05968753156272544,-0.10295886083932926,0.2019184117764894
RTX,쌍봉,down,2023-07,-0.06791820922723935,0.051202158360400096,0.372549619804734
RTX,삼고점,down,2023-09,0.17771602709657208,0.374124421307759,0.7265129954785026
RTX,삼중바닥,up,2024-07,0.03530044636974017,0.10929003220214706,0.3692985473554029
RTX,삼중바닥,up,2025-01,-0.016918508588622982,0.23439182504605283,0.5872516522299933
RTX,삼중바닥,up,2025-05,0.1671929981108593,0.2923116178449665,0.3373632418598116
ATI,삼중바닥,up,2014-04,-0.08210462558589449,-0.1956250329981215,-0.15822827418401653
ATI,쌍봉,down,2015-07,-0.30429795138385896,-0.5526967145651791,-0.14061624794873528
ATI,삼중바닥,up,2017-01,-0.15554529369395242,-0.12839388251048167,0.24068107006034878
ATI,삼중바닥,up,2017-04,0.03215259620286903,0.37220707257331465,0.447956356538022
ATI,삼중바닥,up,2017-09,0.010041831587816796,-0.009204992337486062,0.2364016614523159
ATI,삼중바닥,up,2017-12,-0.019055472083810865,0.04059658137378408,-0.09817725732425053
ATI,삼중바닥,up,2018-09,-0.2632825373998481,-0.13468695922146612,-0.3147207944897955
ATI,쌍봉,down,2018-12,0.17455209725112253,0.15755628080166462,-0.05098762457562156
ATI,삼고점,down,2018-12,0.17455209725112253,0.15755628080166462,-0.05098762457562156
ATI,쌍봉,down,2019-05,-0.07426437010367748,0.07706677395094497,-0.5945819538982875
ATI,삼고점,down,2019-05,-0.07426437010367748,0.07706677395094497,-0.5945819538982875
ATI,쌍봉,down,2019-08,0.16347123213953707,-0.13773963593698935,-0.5797174544921238
ATI,삼고점,down,2019-08,0.16347123213953707,-0.13773963593698935,-0.5797174544921238
ATI,쌍봉,down,2020-01,-0.5646376678909081,-0.4962319083835768,-0.013913030209748656
ATI,삼중바닥,up,2022-03,-0.15387485263173606,-0.008569282448910531,0.47019369821679957
ATI,삼중바닥,up,2022-08,0.01937854720321397,0.35816909827593024,0.514533958197648
ATI,삼중바닥,up,2023-01,0.06128056003404825,0.31025009906262646,0.12311073419557994
ATI,삼중바닥,up,2023-06,-0.0696359495418094,0.028035308417371452,0.25367400716314426
ATI,삼중바닥,up,2024-02,0.24725497706294997,0.2989020063383856,0.18259454018936339
ATI,쌍봉,down,2025-03,0.6594272220557105,0.5633288150346145,1.7956949860961138
ATI,삼중바닥,up,2025-05,-0.026368640007725208,0.26569567835606667,1.1993973506342916
ATI,역H&S,up,2025-09,0.4108680514259109,0.7882962043619803,1.4436933024530747
CRS,삼중바닥,up,2014-04,-0.1354808432977852,-0.19523932125133037,-0.3014668058623834
CRS,쌍봉,down,2015-09,0.022348560992695887,0.16313681935028046,0.4158475001868931
CRS,쌍봉,down,2015-12,0.13771062407607815,0.10002123655488848,0.21966429675750931
CRS,삼중바닥,up,2016-07,-0.18704343926415434,0.02924780111067915,0.04881839853036718
CRS,삼중바닥,up,2016-09,-0.11931049175874275,-0.08803431249773652,0.18528557369714482
CRS,삼중바닥,up,2017-09,0.06545685498325904,-0.07462536200348646,0.24475266409700724
CRS,삼중바닥,up,2018-05,-0.0010813449268446407,-0.2760617221354543,-0.31278962258043164
CRS,삼중바닥,up,2018-07,-0.1979786753835462,-0.1308523079642101,-0.16540724635719728
CRS,컵위드핸들,up,2018-08,-0.2752780477289932,-0.2070219681828559,-0.17132124057077291
CRS,쌍봉,down,2018-10,0.08369648706215838,0.14834906751334054,0.1428065187211034
CRS,쌍봉,down,2020-01,-0.442123738023244,-0.4320396005522861,-0.18995850602937936
CRS,삼중바닥,up,2023-01,0.0921515804917481,0.24431268846354248,0.29300869758894543
CRS,삼중바닥,up,2023-04,0.13932233463717814,0.201828337105749,0.6515949374142611
CRS,삼중바닥,up,2023-06,0.20154237030427335,0.2698855312574915,0.9767373689280736
CRS,역H&S,up,2024-01,0.39503471600203444,1.3744889118229948,2.1541816624047034
CRS,삼중바닥,up,2024-04,0.7021002306150006,0.749099960775977,1.293606932933561
CRS,삼중바닥,up,2025-05,0.025870439764257736,0.357735443212434,1.0010487822480023
LDOS,쌍봉,down,2014-09,0.27941368058466676,0.2526492265750284,0.25255922198214686
LDOS,역H&S,up,2015-05,-0.0019273563912043379,0.3837177914201173,0.19483930561626073
LDOS,삼중바닥,up,2015-10,-0.117749084749596,-0.04441438109283491,0.10337558955318826
LDOS,삼중바닥,up,2016-09,0.18917340098705893,0.19642309842072825,0.4014328975400636
LDOS,삼중바닥,up,2016-11,0.04768095175893916,0.0987622560693433,0.27166762632942465
LDOS,삼중바닥,up,2017-04,0.020684315782429685,0.2009312012081097,0.24574283525557306
LDOS,삼중바닥,up,2017-08,0.09624776715963868,0.09726180134494222,0.23866311873009538
LDOS,삼중바닥,up,2018-07,-0.04890688293464762,-0.14376172685435373,0.22311233639339845
LDOS,역H&S,up,2020-04,-0.03366613045752287,-0.15384839687766405,0.0395847364902695
LDOS,쌍봉,down,2021-11,0.16312814549433274,0.19773691795760406,0.2625518429296301
LDOS,쌍봉,down,2022-09,0.2066609749303392,0.06018166627270061,0.06996900587534371
LDOS,삼중바닥,up,2022-11,-0.10912732993707364,-0.28078697369649386,-0.0031514331449569166
LDOS,삼고점,down,2023-05,0.25456116743460977,0.38602685212541665,0.9113798406845257
LDOS,삼중바닥,up,2023-12,0.2147092555157175,0.3553293501618948,0.345242494627642
BWXT,삼중바닥,up,2014-04,-0.10498329479596635,-0.1724391360134382,-0.0585598508717563
BWXT,쌍봉,down,2014-05,-0.09801489256048945,-0.07694593589822618,0.04365286771988908
BWXT,삼고점,down,2014-08,0.02335843074180266,0.07563069869944083,0.28861624906602756
BWXT,쌍봉,down,2015-01,0.1908824189310634,0.26892119372315726,0.5501031379643451
BWXT,삼중바닥,up,2016-02,0.10847198481243203,0.22602602027047136,0.47035064124094705
BWXT,삼중바닥,up,2016-12,0.2012858770433097,0.23302722837927958,0.5359038346517824
BWXT,삼중바닥,up,2017-07,0.13975473459076526,0.2089267395934582,0.2592072848028495
BWXT,삼중바닥,up,2018-03,-0.01674449026209024,-0.010772060532414307,-0.2102358612721369
BWXT,삼중바닥,up,2021-03,-0.11571082474229977,-0.1774226696188641,-0.17067023510543344
BWXT,쌍봉,down,2021-11,0.11991600531298796,0.08255469394572668,0.2975309415912122
BWXT,삼중바닥,up,2022-10,0.07209513676849544,0.14181157608183392,0.32198580474939553
BWXT,삼중바닥,up,2023-06,0.05094012726403574,0.07867648645903613,0.3421193076505129
BWXT,삼중바닥,up,2024-09,0.02669983966274514,-0.08836733572548627,0.7101343280012846
BWXT,삼중바닥,up,2025-06,0.2816606895415761,0.20321901710438883,0.3587352526346592
PLUG,쌍봉,down,2014-12,-0.13666669527689612,-0.18333331743876136,-0.29666670163472497
PLUG,쌍봉,down,2015-08,0.286549706786982,0.21637419725442197,-0.0935672995680581
PLUG,쌍봉,down,2016-12,0.14999995032946467,0.6999999006589293,0.9666665010982156
PLUG,쌍봉,down,2018-12,0.9354839329913052,0.8145161150769564,1.5483871463930443
PLUG,삼중바닥,up,2019-11,0.11282052473360382,0.07948716287155233,5.766666344699704
PLUG,삼중바닥,up,2020-06,0.6333739080516247,3.130328829458291,3.1644334309194218
PLUG,쌍봉,down,2022-06,0.26795417114247067,-0.25347011989246104,-0.37296315421368664
PLUG,쌍봉,down,2022-12,-0.052546453075484,-0.1600646370698684,-0.6362166498276718
PLUG,쌍봉,down,2023-03,-0.11348121957366042,-0.35153585908925244,-0.7064846434433956
PLUG,쌍봉,down,2023-09,-0.4078947294121633,-0.5473684078438459,-0.7026315764707212
PLUG,쌍봉,down,2024-04,0.0692641081359362,-0.15151511398369377,-0.6233766119831452
PLUG,쌍봉,down,2024-08,0.19148936979691866,-0.14361701149538986,-0.1648935870030931
PLUG,쌍봉,down,2025-02,-0.4534161568865318,-0.024844696582373316,0.11180120866371634
RKLB,삼중바닥,up,2023-07,-0.42605154887969143,-0.3419267327078592,-0.2890095179803843
RKLB,쌍봉,down,2024-03,0.16788322014735546,1.3673964053904641,3.350364617987898
RKLB,역H&S,up,2025-02,0.3074671163876437,1.371888678233447,2.3723767323570946
RKLB,역H&S,up,2025-04,1.1073885378418304,1.8903165165705609,2.786599296443106
RKLB,삼중바닥,up,2025-06,0.3393905293342965,0.9502376640615744,1.8417668500145732
LIN,삼중바닥,up,2014-04,-0.01366464065399342,-0.02542304014351493,-0.046750128959359816
LIN,쌍봉,down,2014-07,-0.011921299766965654,-0.04946079076104459,-0.08997986445470585
